code_int;ext_arrete_covid;etablissement;adresse;geopoint;domaine_activite;terrasse_sur_stationnement;terrasse_ouverte;terrasse_fermee;extension_terrasse;terrasse_marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25343.pdf;;MIX FOOD;84 Avenue des Minimes 31000 TOULOUSE;43.620217,1.436066;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25346.pdf;;LA RONDE DES PAINS;70 Rue de Bayard 31000 TOULOUSE;43.610928,1.451719;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26071.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26071_COVID.pdf;CAFE GINETTE;46 Avenue des Minimes 31000 TOULOUSE;43.618083,1.436827;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26109.pdf;;BAGEL CORNER;6 Rue du Taur 31000 TOULOUSE;43.605331,1.442757;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26549.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26549_COVID.pdf;NATIVE CANTEEN;14 Boulevard Lascrosses 31000 TOULOUSE;43.611271,1.437055;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26571.pdf;;AUX PAINS D'EMMA;5 Rue Pharaon 31000 TOULOUSE;43.595275,1.444006;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26692.pdf;;SOPPA;57 Boulevard Armand Duportal 31000 TOULOUSE;43.609545,1.43475;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26849.pdf;;LE QUOI COMPANS;20 bis Boulevard Lascrosses 31000 TOULOUSE;43.609332,1.431026;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26963.pdf;;KING GRILL;14 Avenue de l'URSS 31000 TOULOUSE;43.583181,1.448525;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27157.pdf;;O DELICES D'EMA;10 Rue des Puits Creusés 31000 TOULOUSE;43.607699,1.437564;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27233.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27233_COVID.pdf;LE PETIT MARAIS;16 Rue des Blanchers 31000 TOULOUSE;43.602385,1.438075;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27274.pdf;;MUGEN CAFE;33 Rue d'Embarthe 31000 TOULOUSE;43.60935,1.43885;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27435.pdf;;MB2 GOGO FLAMINGO;11 Rue Baronie 31000 TOULOUSE;43.601995,1.444734;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27651.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27651_COVID.pdf;MARCHE NOIR;Place des Carmes 31000 TOULOUSE;43.597247,1.444361;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27790.pdf;;SAVEURS TROPIQUES;5 Place Rouaix 31000 TOULOUSE;43.599378,1.445347;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28173.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28173_COVID.pdf;LE ROCHER DE LA VIERGE;4 Place de Damloup 31000 TOULOUSE;43.605627,1.45308;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28263.pdf;;EPICERIE MUSICALE;25 Rue des Moulins 31000 TOULOUSE;43.594662,1.443146;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28274.pdf;;SAMARAN;18 Place Victor Hugo 31000 TOULOUSE;43.606524,1.447006;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28420.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28420_COVID.pdf;CHUCHU;15 Place du Président Thomas Wilson 31000 TOULOUSE;43.605196,1.447005;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28731.pdf;;LA TAVERNE DU TROLL;11 Avenue Maurice Hauriou 31000 TOULOUSE;43.593108,1.443604;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28841.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28841_COVID.pdf;SILEX & FOURCHETTE;42 Rue des Lois 31000 TOULOUSE;43.607066,1.440042;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28856.pdf;;TONTON SAKHI;19 Place Arnaud Bernard 31000 TOULOUSE;43.610656,1.439508;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29324.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29324_COVID.pdf;LES CHIMERES;1 Place Intérieure Saint Cyprien 31000 TOULOUSE;43.597686,1.431513;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29332.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29332_COVID.pdf;CHEZ NOUS LES LIBANAIS;6 Rue Jean Suau 31000 TOULOUSE;43.602018,1.44064;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29423.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29423_COVID.pdf;CAPTAIN ARABICA;36 Rue du Taur 31000 TOULOUSE;43.606261,1.442563;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29442.pdf;;J AND J BURGER;7 Rue Gabriel Péri 31000 TOULOUSE;43.60576,1.450905;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29443.pdf;;PIZZA HUT;93 Grande-Rue Saint Michel 31000 TOULOUSE;43.588808,1.446028;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29544.pdf;;FRATELLI CIFARELLI;21 Place du Salin 31000 TOULOUSE;43.594999,1.443936;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29552.pdf;;BELLOC;22 Place Victor Hugo 31000 TOULOUSE;43.60677,1.446957;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29560.pdf;;CAFE DES THERMES;44 Boulevard Lazare Carnot 31000 TOULOUSE;43.604474,1.450283;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29823.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29823_COVID.pdf;STARBUCKS;5 Rue des Changes 31000 TOULOUSE;43.600137,1.443743;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29829.pdf;;SWEET HOME CAFE;54 Rue Peyrolières 31000 TOULOUSE;43.602147,1.441053;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30222.pdf;;MAMIE ROQUETTE;36 Boulevard de Strasbourg 31000 TOULOUSE;43.608267,1.446325;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30354.pdf;;PEPE LUIS;3 Rue Léon Gambetta 31000 TOULOUSE;43.602882,1.441536;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30385.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30385_COVID.pdf;THE WINTER GARDEN;2 -4 Rue des Gestes 31000 TOULOUSE;43.603033,1.442298;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30562.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30562_COVID.pdf;CACAO'T;21 Rue de Rémusat 31000 TOULOUSE;43.606149,1.444426;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30563.pdf;;TEA MAGRE;60 Rue des Tourneurs 31000 TOULOUSE;43.601358,1.445087;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30600.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30600_COVID.pdf;GHROUTI;Place de la Roseraie 31000 TOULOUSE;43.620675,1.46927;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30617.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30617_COVID.pdf;RAMBLAS;34 Allées Jean Jaurès 31000 TOULOUSE;43.606325,1.450128;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30784.pdf;;UPPER TOULOUSE;4 Rue Alexandre Fourtanier 31000 TOULOUSE;43.60195,1.448283;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30992.pdf;;AU POUSSIN ROSE;22 Rue de Bayard 31000 TOULOUSE;43.6089,1.448025;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31060.pdf;;KPRISS BUSINESS;91 Avenue de Muret 31300 TOULOUSE;43.58328,1.426665;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31243.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31243_COVID.pdf;MAISON SARMENT;17 Place des Carmes 31000 TOULOUSE;43.598031,1.44456;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32889.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32889_COVID.pdf;LES TILLEULS;34 Avenue du Cimetière 31000 TOULOUSE;43.606618,1.45673;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33175_COVID.pdf;RACINE CAFE;64 Rue de la Colombette 31000 TOULOUSE;43.604741,1.454717;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33190_COVID.pdf;BALTHAZAR;50 Rue des Couteliers 31000 TOULOUSE;43.599524,1.441466;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33202_COVID.pdf;BROOKLYN;34 Rue de la Colombette 31000 TOULOUSE;43.604509,1.452678;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33213.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33213_COVID.pdf;BUVETTE;19 Rue des Lois 31000 TOULOUSE;43.606147,1.440991;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33217_COVID.pdf;CREPERIE DE LA COLOMBETTE;32 Rue de la Colombette 31000 TOULOUSE;43.6045,1.452558;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33247_COVID.pdf;MAMA MIA;24 Rue des Frères Lion 31000 TOULOUSE;43.600154,1.45275;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33248_COVID.pdf;DOUCEURS VEGETALES;11 Rue de l'Etoile 31000 TOULOUSE;43.601584,1.453083;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33265.pdf;;MIAM MIAM;11 Rue Jean Suau 31000 TOULOUSE;43.602103,1.440548;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33268.pdf;;LE SOLEIL D'ISTANBUL;69 Boulevard Déodat de Séverac 31000 TOULOUSE;43.587978,1.423968;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33272.pdf;;L'ERGOT;2 Rue de la Digue 31000 TOULOUSE;43.58464,1.428296;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33314_COVID.pdf;TOULOUSE BURGER;29 Rue Gabriel Péri 31000 TOULOUSE;43.60619,1.45422;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33359.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33359_COVID.pdf;LA CANTINE DU GRAND ROND;17 Allée des Soupirs 31000 TOULOUSE;43.594542,1.454881;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33369.pdf;;LA COUR DES VINS;10 Avenue Crampel 31000 TOULOUSE;43.583786,1.451267;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33371.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33371_COVID.pdf;ANTICA SALUMERIA;1 Rue des Arts 31000 TOULOUSE;43.599837,1.44709;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33376.pdf;;GIMM TRAITEUR;9 Allées du Président Franklin Roosevelt 31000 TOULOUSE;43.605558,1.448069;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33391_COVID.pdf;BAGELSTEIN;30 Rue des Filatiers 31000 TOULOUSE;43.598813,1.444163;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33416_COVID.pdf;PRIMA BONHEUR;9 Rue d'Austerlitz 31000 TOULOUSE;43.606094,1.447368;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33421.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33421_COVID.pdf;THE BOTANIST;33 Boulevard Maréchal Leclerc 31000 TOULOUSE;43.609127,1.43189;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33458.pdf;;WOEZON;38 Avenue Léon Blum 31000 TOULOUSE;43.614259,1.463817;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33471.pdf;;PLUS PIZZA;35 Place des Tiercerettes 31000 TOULOUSE;43.609418,1.43898;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33560.pdf;;CHEZ MARCO;39 Rue de Rémusat 31000 TOULOUSE;43.607325,1.445101;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33612_COVID.pdf;LA CONSERVERIE;16 Grande-Rue Nazareth 31000 TOULOUSE;43.595648,1.446189;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33712.pdf;;PHO LÔC PHAT;11 Rue d'Austerlitz 31000 TOULOUSE;43.606165,1.447369;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33749.pdf;;TOMACOOL;3 Place Arnaud Bernard 31000 TOULOUSE;43.6107,1.438926;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
